,0,4,9,25,26,48,67,68,75,95,1,14,18,34,61,69,2,17,27,36,3,8,12,15,35,45,57,62,76,84,16,38,56,59,94,5,71,88,6,20,73,99,7,31,50,86,93,11,24,44,80,82,91,30,37,46,60,10,49,53,55,52,63,66,13,47,65,78,29,42,74,40,43,51,64,83,28,96,19,70,89,21,32,77,22,87,23,33,92,97,54,58,81,90,79,41,85,39,98,72,101
21,266.6042,368.1678,21.1379,16.3136,349.1246,274.2215,32.3099,304.6906,13.1398,140.4116,7.1094,271.6824,351.6637,280.5692,15.6789,16.9484,186.623,12.2511,22.5344,241.2134,14.5998,302.1515,232.3266,17.2658,16.631,36.309,18.8527,440.5318,316.1165,455.7663,319.9251,634.772,233.5961,13.965,1166.7109,14.1554,41.5776,289.456,233.5961,413.8713,8.1886,23.3596,16.5041,22.6614,119.3371,765.535,111.9738,10.8546,434.184,463.3836,437.9927,342.7769,52.813,399.9064,13.838,881.0635,253.9088,278.0301,16.1867,13.7111,6.2208,124.4153,1.8408,297.0733,15.5519,35.9916,6.6651,294.5342,17.964,336.4292,175.1971,457.0358,14.2824,19.6145,358.0114,42.4662,484.9658,3418.882,13.2667,436.7231,27.3587,15.425,333.8901,28.5647,365.6287,9.6485,11.172,14.4728,379.5937,189.3525,192.9707,163.7712,55.2886,497.6612,39.1654,22.0901,33.1351,8.379,1461.2451,321.1946,634.772
22,246.8158,386.0452,20.2516,17.5935,334.1506,275.9274,32.1493,311.3676,12.4674,142.9,8.8601,273.396,370.8565,320.2277,15.695,17.0872,207.5784,14.3027,23.0994,270.8645,13.6065,291.1161,231.6271,16.7708,15.5684,35.1238,19.3023,430.3455,299.9761,470.8486,331.6192,637.9239,249.3472,12.7205,1215.0931,14.5558,44.68,278.4588,237.9557,418.954,7.531,21.7704,14.8722,22.34,107.5864,778.419,111.1304,10.5688,401.2339,424.0169,421.4854,334.1506,53.0338,388.5767,13.4799,891.0683,241.7529,269.5988,16.2012,13.2901,5.759,122.775,1.5822,284.7874,16.3278,33.9846,6.8982,292.3818,18.353,326.5563,174.6696,470.8486,13.4167,19.4288,359.465,42.4017,522.7432,3374.4149,13.4799,407.5625,28.2889,14.5558,351.8707,29.5546,374.6537,10.1891,9.3663,15.1254,331.6192,190.4279,206.3127,167.0753,54.426,493.6316,38.7311,21.3274,32.9088,7.7209,1464.4404,312.6333,632.861
23,229.3405,373.3154,20.7681,18.6021,337.6402,287.9498,31.2158,324.8991,11.7856,144.8668,10.5751,307.0615,415.3612,340.1884,15.8627,16.245,243.3558,15.9901,22.5518,281.5792,12.4226,314.7062,211.5029,17.0094,17.7102,34.7196,19.5576,439.5693,298.1427,471.4222,319.8026,637.057,244.6299,12.0404,1211.6824,15.3531,45.677,284.1274,192.3912,402.62,6.4343,19.8762,12.8048,22.2333,105.7515,809.0624,113.3324,10.8937,377.1377,423.0058,458.681,318.5285,54.5958,380.9601,14.3975,921.1844,248.4522,275.2086,17.0094,13.3145,6.4343,124.8632,1.5926,262.4675,16.6272,33.5092,6.7528,291.7721,19.3665,354.2037,170.7313,471.4222,11.5307,19.1754,340.1884,43.0651,538.9502,3415.8996,13.4419,411.5388,28.349,14.3338,377.1377,28.795,403.8941,9.9381,8.664,14.3975,317.2544,194.175,201.31,174.5536,54.4047,505.8233,40.6442,22.6792,33.3818,5.4787,1481.7946,293.0462,637.057
24,242.5543,356.847,21.2076,19.4932,349.2275,297.1608,29.9701,336.5283,11.0483,143.3737,12.1912,313.6697,438.1217,359.3868,15.62,16.8264,252.7137,16.001,24.2554,269.2226,13.2706,320.0193,241.2844,17.2074,17.0804,37.2721,18.6678,450.8209,281.9218,495.268,278.112,601.9411,248.9039,12.1912,1215.3115,15.874,47.9394,287.0015,163.8194,387.325,5.8416,19.4932,13.1437,21.3346,109.2129,802.5882,117.1499,11.9372,394.9445,416.5331,487.6485,328.9088,55.5589,383.5152,14.985,900.3719,257.7934,266.6828,17.2709,13.0802,6.4131,118.1024,1.3969,238.7446,15.4295,32.5734,6.5401,275.5722,20.5092,331.4486,165.0893,458.4404,10.7308,18.2233,349.2275,42.7962,510.507,3447.8274,13.9056,396.2144,27.1762,14.3501,389.8648,29.0176,384.7852,9.3339,7.1115,12.3182,278.112,191.6306,231.1251,186.6779,52.6381,520.6664,38.7325,23.2395,34.3513,5.1432,1487.074,269.2226,634.959
25,233.8751,329.7255,20.8954,18.9145,319.5015,305.4434,29.3302,342.5056,11.1187,146.6512,11.9494,341.2276,433.244,365.5097,15.8473,17.5087,251.7672,15.0805,25.5601,263.2692,13.0357,327.1695,250.4892,18.0838,17.7643,40.3211,18.6589,457.5261,282.4393,516.3144,255.6012,578.9367,260.7132,11.8216,1242.2218,13.9942,47.2223,293.9414,167.4188,398.7379,6.0066,19.8091,12.844,21.7261,103.5185,798.7538,116.8736,12.6523,383.4018,410.2399,495.8663,328.4475,57.3186,371.8997,16.4224,927.8324,241.5431,269.6593,16.4224,12.9718,6.1344,112.4645,1.3419,246.6552,16.2946,33.4838,6.5178,284.9953,19.8091,347.6176,164.8628,428.132,11.5021,19.0423,368.0657,43.6439,517.5924,3427.6121,13.8025,394.9039,29.2024,14.2498,423.02,29.9053,379.5678,9.7128,6.7095,12.0772,268.3813,195.0876,238.9871,181.4769,51.887,550.8206,39.107,23.5792,35.8481,4.6008,1514.4371,279.8833,639.003
26,225.3702,328.5057,20.3724,17.8259,308.1333,294.1272,29.2217,342.5118,11.2685,147.6366,13.0511,361.611,431.6412,339.9652,15.5977,17.6349,261.022,16.8073,25.2746,249.5625,14.4517,308.1333,219.0038,18.9718,17.6986,40.2992,19.4175,472.3861,277.5746,523.3173,263.5685,544.963,266.1151,11.7778,1250.359,13.5604,47.5569,308.1333,178.2589,422.7283,5.8571,19.6085,13.3694,21.5821,96.7691,783.066,115.2317,12.4781,367.9773,388.3498,471.1129,314.4997,58.4435,384.53,18.0169,912.9403,216.4573,257.2022,16.6163,13.1148,6.4937,110.7752,1.4643,225.3702,16.6799,33.3599,6.5574,271.2082,19.7358,351.4247,171.8925,395.9895,10.5682,19.3538,356.5178,41.8908,538.5966,3370.3669,13.4331,373.0705,31.832,13.7514,409.9955,31.0043,383.2567,10.3772,7.7033,14.2607,280.1212,194.3659,215.184,176.9856,52.3317,571.7018,37.4344,24.6379,36.4158,4.6475,1522.8405,282.6677,636.639
27,211.3254,320.19,20.8764,16.9701,309.9439,311.2247,27.4723,330.4361,11.5909,146.2628,14.2805,348.3667,461.0736,347.086,15.6893,17.8666,280.4864,18.3149,25.359,277.9249,14.9209,285.6095,235.6598,18.3149,18.1868,41.6887,18.9552,480.285,280.4864,535.3577,281.7672,527.6731,261.275,12.3593,1267.9524,13.1278,48.5408,320.19,219.01,439.3007,5.5713,19.6597,13.2559,23.1818,93.4955,756.9292,117.7018,11.4628,367.5781,343.2437,458.5121,336.8399,60.0676,386.7895,17.7385,934.9548,224.133,242.0636,16.906,13.1278,7.0442,113.9876,1.4088,249.7482,17.8026,31.8269,6.5959,281.7672,19.8518,335.5591,167.7796,422.6508,11.6549,19.3395,345.8052,42.4572,559.6921,3445.2444,13.448,371.4204,29.6496,14.4726,435.4584,30.8663,382.9472,9.7338,6.5959,12.9997,276.6442,194.8036,195.9563,189.5525,50.7181,584.0266,40.0238,26.1275,37.078,4.0984,1542.035,288.171,640.38
28,210.4555,283.1583,20.344,15.6247,317.5965,312.4946,27.4868,352.0347,11.6069,144.3215,14.4768,348.2082,436.2169,363.5141,15.1145,17.0278,266.577,18.1757,25.1909,284.4338,15.0508,275.5054,225.7614,17.9206,19.1323,42.0273,18.1757,478.308,290.8113,558.6637,283.1583,536.9804,256.3731,13.3926,1246.1518,12.8824,48.5323,326.5249,232.1388,443.8698,5.6121,20.344,13.6477,21.7471,91.8351,743.6095,120.0872,11.4156,360.9631,299.7397,455.3492,326.5249,61.0321,399.2277,17.4104,908.1475,223.2104,239.7917,17.2191,13.2013,6.8239,107.141,1.4668,244.8937,15.7523,31.951,6.3774,269.128,19.7063,346.9327,178.5683,438.7679,12.436,20.4716,334.1779,44.5783,559.9392,3497.3881,13.4564,372.4425,27.997,14.5406,451.5228,30.1653,368.616,9.6299,7.079,12.3085,260.1996,191.3232,169.6399,195.1497,49.8078,598.2039,39.285,26.7215,37.7544,4.528,1545.8915,306.1171,637.744
29,230.9306,282.2486,19.8215,16.9349,323.3029,316.8882,27.1985,355.3766,12.0597,142.2789,13.8558,327.1517,413.1093,360.5084,14.6898,16.6783,264.2873,18.6669,25.9797,296.361,14.5615,261.7214,227.0818,16.9349,18.4103,42.0165,17.7688,465.7101,298.9269,583.7413,293.7951,534.9893,252.7408,13.6634,1235.4789,13.1502,49.4576,327.1517,242.4772,438.7682,6.2223,19.8215,13.471,21.3611,88.5234,727.4315,121.3669,11.2899,359.2254,291.2292,465.7101,316.8882,61.2608,404.1286,17.7688,882.6682,219.3841,245.0431,18.731,13.1502,6.6072,105.2017,1.4754,224.5159,14.9463,32.7793,6.094,271.985,22.195,355.3766,180.8957,429.7876,13.2785,20.9762,331.0006,46.3144,527.2916,3552.483,13.4068,357.9425,26.8136,15.3312,459.2954,30.3417,364.3572,9.6221,7.1845,12.7012,256.5896,190.4536,173.198,183.4616,51.7028,591.439,39.8355,26.1721,39.0658,4.4903,1552.3671,316.8882,641.474
30,208.253,284.9106,19.931,17.6951,316.8512,324.517,27.5967,348.7919,11.307,142.1359,12.904,304.075,390.9536,343.6814,14.6927,15.7787,250.4147,18.2701,24.8498,302.7974,14.3733,259.3581,223.5846,15.3954,18.1423,39.3509,17.759,452.2796,306.6302,577.487,309.1855,513.6057,242.7489,12.5207,1208.6342,13.4151,50.2107,337.2933,265.7462,447.1691,7.0908,19.2283,12.2652,22.1029,90.7114,723.1363,119.5219,12.4569,364.1234,256.8028,443.3362,304.075,62.3481,396.0641,17.8229,909.6697,215.9188,240.1937,19.6754,13.0318,6.5159,107.3206,1.597,233.8056,15.7787,31.8129,6.452,252.9699,23.3167,367.9563,172.4795,445.8915,12.6485,21.528,316.8512,47.1444,516.1609,3482.8085,12.7763,343.6814,26.1913,15.1399,476.5545,29.7687,365.401,9.1989,7.4741,12.7763,228.6951,191.069,164.8138,198.032,50.8495,592.8185,40.3091,25.9997,38.7121,5.366,1576.5905,305.3526,638.813
31,187.5335,282.5847,19.524,17.9184,327.5414,332.6793,27.6805,330.1103,10.6612,141.3566,12.7805,290.2916,371.2136,337.8172,14.8999,15.0284,224.7833,19.1387,24.1481,308.2742,14.8999,254.3262,238.9125,15.0926,17.7258,39.1123,18.4322,440.5753,309.5587,551.0402,290.2916,533.0575,246.6194,11.8172,1207.4074,14.643,50.4799,348.093,251.7573,426.446,7.1288,19.4598,11.8172,24.7262,84.7754,714.1687,119.9701,12.7805,362.2222,256.8952,454.7045,280.0158,62.8109,373.7825,18.4322,933.8141,219.6454,256.8952,20.102,12.7805,6.6151,118.1718,1.6698,253.0418,17.0835,31.9192,7.1931,253.0418,23.5701,372.498,168.2664,497.0922,11.4961,21.515,319.8345,47.5256,530.4886,3480.93,12.3952,350.6619,25.9464,14.5788,468.8337,29.7356,395.6186,9.8905,7.0646,14.2577,226.0678,191.7723,164.4129,215.792,51.7644,621.6864,41.4886,26.4602,37.5067,5.5875,1623.5777,295.4295,642.238
32,176.5531,278.9027,19.5744,17.9751,342.8712,335.1949,27.5065,324.96,9.4673,138.7477,12.5378,298.0932,371.0173,341.5918,14.9686,15.9282,216.2135,19.3825,23.2845,319.8425,14.3289,255.874,259.7121,15.7363,18.1031,38.4451,18.6788,434.9858,313.4457,529.6592,266.109,532.2179,250.7565,11.3864,1233.3127,13.8812,50.4711,350.5474,252.0359,427.3096,6.9086,20.9817,12.4739,25.3315,89.5559,675.5074,118.1498,12.218,394.046,264.8296,465.6907,282.7408,61.0899,355.6649,19.8942,903.2352,218.7723,234.1247,19.1905,12.5378,6.9086,117.702,1.5352,240.5216,17.3994,32.496,7.5483,259.7121,23.0287,388.9285,172.7149,495.1162,11.6423,21.6214,332.6362,47.4007,538.6148,3481.1658,12.4099,351.8268,25.8433,14.4569,440.1033,30.513,388.9285,9.5953,6.2689,14.4569,253.3153,187.4917,165.0387,214.9342,53.0939,607.7008,39.9803,27.8903,36.1422,5.7572,1604.33,287.8582,639.685
33,180.1758,299.864,19.5619,18.0819,361.6386,319.1686,28.442,301.151,9.2018,135.0675,12.934,270.2637,384.804,361.6386,15.3149,16.0871,205.9152,18.7254,23.2942,326.8904,13.1914,257.394,293.4292,14.6071,18.4037,37.9656,18.3393,420.8392,308.8728,512.2141,270.2637,534.0926,252.2461,11.3253,1243.213,14.221,50.5136,357.7777,256.107,442.7177,7.0783,21.1063,12.3549,24.6455,100.3837,657.6417,118.1438,11.9688,404.1086,259.9679,450.4395,324.3164,62.032,342.334,19.948,912.4617,213.637,248.3852,19.1759,11.6471,7.1427,113.2534,1.7374,239.3764,17.3741,34.5551,7.2714,266.4028,22.715,397.6737,181.4628,482.6138,12.548,22.522,350.0558,45.8805,521.2228,3503.1323,12.6123,350.0558,27.0907,14.4784,429.848,30.3081,377.0822,9.6523,7.0783,14.4141,259.9679,185.0019,166.0191,209.7761,52.8945,619.0326,40.7326,28.6994,35.1986,5.9201,1647.3216,296.0031,643.485
34,173.1675,314.2669,19.1767,17.2526,360.4449,311.7014,29.4385,293.7433,8.466,133.852,14.3665,262.958,389.9475,398.9265,15.9699,16.483,184.712,16.9961,22.5759,307.8533,13.7251,259.1098,288.6125,14.2382,19.3691,37.3272,18.4071,425.8637,305.2878,501.5443,288.6125,534.8951,260.3926,10.839,1254.5021,12.9555,50.2827,348.9004,251.4135,464.3454,6.8626,22.127,12.4424,23.7304,107.7486,647.7746,118.0746,12.3141,396.3611,251.4135,430.9946,336.0732,60.8652,329.6596,20.7801,888.9263,214.2146,238.5863,19.2408,11.6728,7.3115,114.1623,1.7317,239.869,16.8037,35.0824,7.2474,279.6334,22.1911,405.3402,179.5811,475.8899,12.3783,23.089,352.7486,44.1898,511.8061,3474.8939,13.4686,350.1831,27.4503,13.5969,409.1883,30.9136,363.0103,9.6846,6.9908,14.2382,255.2617,184.712,164.1884,206.5182,52.2709,605.4448,41.6885,28.5406,33.9921,6.3495,1621.3606,286.047,641.361
35,175.6179,327.9922,19.1114,16.2705,351.2358,308.6226,28.667,287.9617,8.5226,135.9102,13.4942,268.5921,378.3532,400.3055,15.9477,16.3996,153.6657,16.6579,22.0168,304.7487,14.5918,278.9225,266.0094,14.1398,20.3381,36.996,18.5303,430.0056,317.6618,494.571,285.3791,557.8451,250.5138,10.847,1275.8123,12.6548,52.3625,346.0705,258.2616,493.2797,7.5542,23.179,12.5257,22.8562,114.9264,648.2366,116.2823,12.8485,418.3838,245.3485,431.2969,342.1966,61.1434,304.7487,20.9838,891.0025,213.0658,240.1833,19.0468,11.9446,7.1668,121.383,1.8078,224.6876,17.1744,35.2527,7.5542,291.8356,22.9207,420.9664,175.6179,491.9883,12.9776,24.0183,346.0705,44.3564,486.8231,3431.0054,14.85,365.4402,27.182,13.5587,400.3055,30.4749,366.7315,9.8139,7.2313,13.817,249.2224,187.2397,161.4135,211.7745,52.298,586.2538,42.0321,28.3442,33.8323,7.8124,1615.4263,291.8356,645.654
36,177.8298,326.0214,18.0407,15.399,342.7735,289.94,28.4141,291.2286,8.5693,132.7281,12.4352,257.7244,367.2573,411.0704,15.9145,15.4635,181.6957,17.7186,22.5509,332.4645,15.3346,269.322,278.3424,14.497,19.3293,36.468,18.685,430.3997,314.4238,506.4284,268.0334,577.3027,255.1472,11.1466,1242.2316,13.4661,53.5422,335.0417,264.1675,498.6967,7.7962,23.0663,12.4996,23.7106,105.667,653.3314,117.0069,13.0795,445.8632,238.3951,438.1315,336.3303,59.6632,286.0741,20.2958,885.2833,202.3137,233.2406,18.1696,11.8553,7.1519,122.4191,2.1262,226.7975,17.332,37.0479,7.023,300.2489,22.2287,377.5662,177.8298,501.274,12.6285,24.2905,322.1555,43.1688,502.5626,3485.7225,13.7238,354.3711,26.61,13.1439,381.4321,29.7672,395.607,10.309,8.376,13.6594,268.0334,183.5642,158.5005,207.4681,53.7355,576.014,41.3003,28.6718,34.7284,7.6673,1579.8506,304.1148,644.311
37,182.917,346.3748,18.0322,15.1134,330.8074,280.2133,28.7997,298.3753,8.108,132.5824,12.9728,272.4296,394.3743,421.6173,15.4377,14.6593,175.1333,18.9403,22.1187,350.2667,16.2161,264.6459,276.3215,15.1782,19.2647,36.6483,18.5512,442.3738,316.5373,505.9408,268.5378,595.4534,268.5378,11.0918,1223.3388,13.6215,54.8751,341.1857,287.997,525.4,7.8486,23.2214,11.8701,23.4808,99.8909,690.1551,119.4799,12.5188,473.5087,271.1324,439.7793,328.2129,61.1021,277.6188,19.3944,895.126,190.7007,229.6193,18.4863,12.1296,6.8107,116.7556,2.0757,225.7274,17.7079,35.9996,6.8107,297.078,22.6376,385.2933,179.0252,476.1032,10.7026,24.6484,300.9699,42.8752,524.1027,3562.3419,13.6863,371.0232,26.4646,12.8431,376.2124,29.7727,399.5635,10.2485,7.9783,13.0377,277.6188,182.0089,181.6198,199.7817,53.9022,600.6425,39.5023,28.2159,34.8969,7.4594,1607.3349,273.7269,648.642
38,187.8362,356.2411,17.7473,15.1564,326.4463,272.0386,29.6652,300.5379,8.4202,130.7081,11.9179,277.2203,409.3534,406.7625,15.0917,15.0269,203.3813,19.0427,21.8279,358.8319,15.4155,268.1524,272.0386,15.3508,19.3666,37.7616,18.4598,441.7389,325.1509,512.9871,264.2661,581.6445,264.2661,11.594,1220.2875,13.0838,53.8896,339.4006,296.6516,519.4642,7.9668,23.6415,12.3713,23.1881,103.6338,686.5737,120.2799,12.1122,484.4878,287.5837,435.2618,339.4006,61.5325,278.5157,18.2655,888.6595,198.1996,230.5851,18.1359,11.9827,6.6714,119.1788,2.1374,234.4714,17.8768,35.6889,6.9305,294.0608,22.8642,395.1037,180.0637,493.5558,11.2054,25.2607,319.9692,41.7126,528.5322,3571.4785,13.6667,378.2632,25.7789,12.2417,370.4907,29.6652,364.0136,9.7804,8.1612,12.8894,288.8791,180.1284,189.1316,199.495,52.6589,608.8483,39.5104,28.1107,34.9764,7.7725,1638.7088,259.0844,647.711
39,159.1666,365.3003,16.8951,14.5468,307.896,283.1077,29.5502,306.5913,8.2845,129.4859,11.2199,270.0613,420.0954,395.3071,15.0034,15.1339,211.3523,18.9826,21.0048,365.3003,15.1991,270.0613,289.631,15.5905,19.9611,38.5522,18.7216,446.1882,337.9028,508.8112,277.8892,589.6991,254.4056,12.4594,1195.0539,13.0464,52.5772,328.7703,300.0681,515.3344,7.8279,25.1796,11.4809,24.3316,99.1529,708.4217,122.1147,12.4594,493.1554,302.6774,454.0161,366.605,61.253,257.0149,18.1346,889.7672,197.0012,233.5313,18.7869,11.4156,6.2623,120.0272,2.1527,233.5313,18.6564,35.4863,6.8494,289.631,23.4184,383.5653,181.3455,523.1622,11.8723,25.5058,335.2935,41.7486,530.9901,3621.6917,13.3074,370.5189,26.2886,12.5898,379.6514,28.8979,349.6446,9.5239,7.6322,13.2421,307.896,179.0624,195.6966,204.8291,52.4467,614.4873,40.0526,29.485,34.7035,8.6759,1656.8979,263.5381,652.322
40,174.6189,387.0284,16.6149,14.0738,315.3565,293.2034,29.2552,317.9627,8.34,127.576,10.7508,265.8377,418.3034,390.9378,14.9859,14.6602,228.047,18.6999,20.4591,379.2097,15.1814,272.3533,276.2627,14.6602,19.0908,37.8558,19.2211,436.5472,336.2065,509.5223,285.3846,565.5567,258.0189,12.2494,1164.9946,13.2919,52.0599,315.3565,287.9908,483.4597,8.0142,25.3458,11.5978,25.0852,93.8251,704.9912,121.9726,12.9009,480.8535,319.2659,449.5785,362.269,60.9211,250.2002,18.5695,901.7632,204.5908,239.7752,18.5695,10.8811,5.6686,121.1907,2.4108,237.1689,18.1786,36.5527,6.4505,297.1127,22.3486,381.8159,183.7408,526.4629,11.4675,25.02,325.7815,42.938,548.616,3620.084,13.4874,366.1784,26.7141,12.7055,390.9378,28.2127,330.994,9.9038,8.34,14.7253,304.9315,177.0297,201.9845,196.772,53.5585,605.9536,39.8105,30.1674,34.7283,8.4052,1653.6669,256.7158,651.563
41,195.4591,401.4126,16.7255,14.1675,337.1341,309.5862,29.2533,317.4571,8.6579,127.6387,11.3471,275.4793,409.2835,364.6821,14.889,14.3643,224.3188,18.9556,19.4803,401.4126,16.0696,275.4793,275.4793,14.6922,18.9556,37.0585,19.8739,447.3258,334.5105,514.228,283.3501,562.7648,242.6841,12.2654,1142.583,13.0525,51.8163,309.5862,278.1029,484.0564,8.1332,26.2361,12.5277,24.662,94.45,693.9454,120.9485,13.3148,478.8092,312.2098,439.455,381.7355,61.3269,270.232,18.7588,889.4045,212.5126,243.9959,18.5621,11.1504,6.0343,124.6216,2.4924,236.1251,17.5126,36.0747,6.4934,287.2855,22.5631,386.9828,186.2765,545.7113,11.5439,24.4652,321.3925,43.8143,552.2703,3614.0255,13.3148,358.123,28.0071,12.5277,375.1765,27.4167,316.1452,10.2977,8.7235,15.3481,299.0918,177.0282,205.9535,199.3945,54.1776,606.0544,39.4198,31.2866,35.0908,9.3138,1667.3054,262.3612,655.903
42,183.6842,392.297,16.4004,13.4483,337.1917,296.5188,29.2583,313.5752,8.2658,125.8237,12.3331,292.5827,415.9135,352.9361,14.6947,14.2355,203.3647,19.1556,18.434,409.3534,16.3348,289.9586,275.5263,14.4323,19.2212,37.5241,20.2053,452.6504,326.6955,509.0676,262.406,545.8045,250.5977,12.5299,1154.5864,13.9075,53.006,320.1353,295.2068,501.1955,8.397,26.3718,13.1203,24.6006,93.1541,662.5752,120.838,13.7763,477.5789,316.1992,422.4737,392.297,62.4526,270.2782,18.2372,885.6202,220.421,232.2293,18.106,10.8898,6.0353,132.515,2.6241,242.7256,17.2532,35.2936,6.3633,286.0225,22.3701,372.6165,191.5564,569.421,11.2179,24.207,313.5752,43.2314,556.3007,3615.9547,13.5139,366.0564,29.4551,13.2515,371.3045,27.5526,308.3271,10.5618,8.9874,15.9412,303.0789,173.2536,209.9248,202.0526,53.5964,624.5263,37.7209,31.8823,35.0968,9.7746,1683.3345,241.4135,656.015
43,180.7677,397.1611,15.8996,13.9864,325.9096,306.1175,29.6881,319.3122,8.1807,125.9436,12.7989,295.5617,405.0779,362.8548,14.5142,14.5802,196.6013,19.99,17.8788,387.9248,17.1531,277.0891,269.1723,14.6461,19.4622,37.539,20.1219,443.3426,336.4654,505.3578,277.0891,544.9419,262.5749,13.0628,1171.6911,14.7121,52.581,324.5901,287.6449,506.6772,8.1148,26.4554,12.8649,25.7957,91.0436,646.5413,121.8532,12.7989,468.4126,335.1459,414.3142,410.3558,61.8173,279.7281,17.7469,878.7684,205.8376,192.6429,18.0768,10.2259,5.8717,122.7109,2.6389,248.0607,17.3511,35.7577,6.7953,285.006,23.3547,383.9664,196.6013,551.5393,11.7433,24.4102,320.6317,43.6745,555.4977,3681.3269,14.1843,377.369,30.6118,13.8545,378.6885,27.9728,299.5201,10.5558,9.4342,16.4934,319.3122,173.9724,212.435,199.2403,52.9768,624.1103,38.0668,32.8549,34.966,10.2259,1667.8126,246.7413,659.736
44,189.8001,420.4599,15.9485,13.5101,313.6973,318.9696,29.7222,320.2876,8.2378,125.0176,12.7851,309.7432,394.0987,363.7835,14.1032,14.1032,197.7084,20.364,19.2436,387.5085,17.5301,267.5654,270.2015,14.9599,19.3095,38.1577,19.639,445.5029,336.1043,508.7696,291.2904,546.9932,267.5654,12.851,1173.0698,15.1576,52.2609,328.1959,274.1556,492.9529,7.5129,27.2838,12.1261,25.3067,90.9459,635.303,121.8543,12.7192,466.5918,357.1932,413.8696,413.8696,62.41,305.789,17.5301,854.1003,196.3903,188.482,17.596,10.2808,5.7994,115.9889,2.5043,262.2931,17.3324,33.7422,7.1175,274.1556,22.8683,383.5543,191.1181,536.4488,11.0717,22.8024,312.3793,43.1004,550.9474,3690.5568,14.6963,383.5543,30.513,14.3009,379.6001,27.8769,296.5626,10.5444,8.7651,15.8167,326.8779,173.3244,220.1154,202.9806,52.7881,626.0766,38.4872,33.7422,34.8626,11.0058,1671.295,239.8862,659.028
45,187.9864,415.6883,16.4819,12.378,329.6382,321.6951,30.5147,329.6382,8.2741,124.4417,12.6427,325.6666,395.8306,357.439,14.2314,13.6356,199.901,20.0563,19.0634,386.5636,18.2029,270.065,283.3035,14.5623,19.593,39.5831,20.3211,443.4891,332.2858,511.0053,300.5135,548.0731,275.3604,12.4442,1174.2532,15.2904,50.24,328.3143,270.065,476.5853,7.6121,27.536,11.8484,25.4179,93.9932,635.447,124.7065,12.6427,450.1083,379.9444,419.6598,414.3644,63.7433,317.7235,17.0776,857.8535,201.2249,194.6057,17.9381,10.4584,6.2221,111.2032,2.5153,262.1219,16.6143,34.3539,6.7516,272.7127,22.3068,373.3251,189.3103,533.5107,10.5908,22.5716,304.485,44.0179,558.6639,3762.376,14.8933,387.8875,31.5076,15.0919,389.2113,27.9332,279.3319,10.5246,8.936,16.4819,332.2858,172.1664,223.7303,197.2534,52.1596,638.0947,37.7959,34.4862,35.6115,11.6499,1705.1162,240.9403,661.924
46,192.9892,397.875,16.6552,12.4253,348.9668,330.461,29.8737,329.1392,8.4598,122.601,12.6897,330.461,389.944,372.76,14.6725,13.1523,210.1732,20.2242,18.2414,388.6221,18.1754,272.2999,278.9091,14.2098,19.4311,39.6553,20.2242,444.1396,325.1736,510.2318,298.7367,532.7031,269.6562,12.5575,1124.8892,14.8047,49.5692,319.8862,272.2999,467.9328,7.3362,27.0978,12.0288,26.3708,97.8165,639.7725,126.0378,12.7558,436.2085,392.5877,433.5648,408.4498,63.3163,305.346,17.6466,859.1986,191.6674,182.4145,18.4397,10.9052,6.6092,111.0349,2.3132,281.5528,16.457,34.8306,6.4109,274.9436,22.1409,352.9323,195.6329,524.7721,11.1035,22.6696,298.7367,44.1496,577.6458,3792.3704,14.1437,383.3348,30.9311,16.2587,396.5532,27.7587,267.0125,10.1121,8.7903,16.3248,337.0702,172.5006,223.3916,190.3455,52.7416,625.2322,39.6553,34.6984,36.1524,11.2357,1697.2477,245.863,660.922
47,188.5621,394.3869,16.9971,12.4159,353.2219,325.336,28.9483,318.6965,8.565,122.8973,12.0839,314.7128,390.4032,377.1242,15.1381,13.1462,217.7759,19.9185,18.5906,394.3869,17.3955,294.7942,277.5315,14.6733,20.5161,39.2395,19.8521,454.1425,322.6802,513.8981,288.1547,516.5539,274.8757,12.2167,1108.7982,15.1381,50.0619,321.3523,250.9735,462.1099,7.2371,26.8236,12.5487,26.6244,100.9206,624.1139,125.5531,13.6774,443.5193,415.6333,422.2728,415.6333,63.4073,294.7942,17.6611,863.1363,191.2179,181.9226,18.7234,11.2872,6.5067,119.5112,2.3238,296.1221,16.2668,34.1271,6.3075,281.5152,20.9145,358.5335,193.8737,512.5702,11.6191,22.4415,294.7942,44.9495,596.228,3817.7182,14.0758,389.0753,30.6745,16.6652,412.9775,27.6204,254.9572,10.3576,8.8305,17.0635,351.894,174.088,232.3829,191.2179,52.9833,616.1465,40.3018,34.3927,36.4509,11.7519,1693.075,245.6619,663.951
