,1,2,3,4,5,6,7,8,9,10,11
82,1353.3087,888.17444,984.51874,1254.773,956.6181,1096.6971,482.12872,1018.5702,916.95526,501.35294,1090.6692
83,1355.85,887.12036,984.2564,1257.3201,954.2837,1100.3436,483.16098,1015.2299,916.2887,501.20996,1089.0499
84,1354.0594,886.4658,987.16565,1257.7538,952.40436,1097.6299,480.4152,1015.2622,916.11005,500.8237,1090.8143
85,1355.2162,887.2555,990.69086,1255.2606,951.54846,1094.9291,484.34085,1020.3037,916.54285,503.54065,1089.043
86,1351.1747,885.2089,988.99054,1257.0648,949.0717,1095.3783,484.6951,1020.31647,917.51917,502.1231,1087.311
87,1349.3083,882.3242,989.2927,1254.2798,954.0144,1101.1123,483.43588,1021.7097,912.8013,500.7628,1087.7395
88,1348.0336,885.4584,985.66406,1250.3605,951.5844,1102.6152,482.29843,1022.6693,909.2443,502.69305,1084.7147
89,1347.7758,886.52057,983.0227,1247.603,950.4287,1101.9186,481.25916,1027.2546,908.3237,503.36002,1084.7643
90,1346.2131,883.4346,983.58374,1248.8552,946.32764,1101.8262,480.5661,1028.299,909.678,502.54645,1090.56
91,1346.387,880.6589,983.7411,1248.7185,946.92865,1102.996,480.7732,1028.8184,914.61847,503.11362,1089.9751
92,1346.217,874.8805,983.29785,1248.3779,945.5407,1101.7229,480.4688,1034.9753,916.4821,505.76965,1091.9332
93,1348.9755,876.0978,983.3255,1247.4749,945.1269,1103.6189,479.62042,1033.8981,916.22797,507.34143,1090.305
94,1349.2345,875.1311,989.4711,1242.3153,944.32794,1101.8462,482.0224,1036.595,919.8618,507.90494,1088.1584
95,1350.6261,876.34875,989.22034,1237.607,944.0395,1104.1422,478.92017,1040.2189,918.7259,506.91214,1090.0153
96,1352.5756,877.0536,987.84924,1234.7625,945.94763,1101.5345,477.16086,1039.1124,919.69867,508.6394,1090.3167
97,1352.8663,877.31195,990.67206,1234.422,942.24304,1102.4064,478.22845,1039.9915,918.3131,508.05338,1088.6914
98,1354.8746,875.34735,992.40894,1234.1493,943.6517,1097.2507,478.8959,1040.7727,917.96,506.0347,1085.2042
99,1350.7264,876.87775,991.44214,1237.8632,949.17053,1096.7222,476.23328,1040.0068,916.2874,504.7124,1090.3334
100,1351.4647,877.4637,991.28296,1232.095,951.359,1092.916,474.08667,1041.0172,915.69104,503.29675,1088.653
101,1354.6604,875.6448,996.806,1235.9658,954.4091,1095.2897,473.35812,1039.6987,917.46857,502.75592,1087.1998
102,1355.758,880.5149,997.40356,1236.685,954.20325,1097.0774,472.94876,1041.5312,919.006,500.72708,1087.678
103,1359.8635,878.697,999.9176,1237.809,954.9178,1096.7148,473.13284,1043.1647,925.49,502.0372,1085.71
104,1358.3741,878.95624,1000.55756,1236.1581,956.9897,1097.8254,473.36404,1045.6538,922.65204,501.14874,1087.0884
105,1355.0896,878.0426,1000.94684,1236.0509,956.17944,1102.883,473.78275,1047.6207,920.69037,499.15103,1087.5619
106,1353.3185,878.0624,998.7079,1232.4957,954.4865,1101.6425,473.19235,1047.1686,920.1544,503.02908,1090.8735
