,1,2,3,4,5,6,7,8,9,10,11
69,767.7,459.9291,471.3678,549.9803,406.7275,410.0286,207.8932,423.9239,360.6655,157.6856,352.9117
70,773.9,459.9288,475.0198,555.5054,408.774,408.774,209.1078,424.4068,362.0304,161.8999,356.381
71,778.7,464.4946,478.5112,560.664,410.6864,405.0797,210.0933,425.4038,365.6775,165.8631,358.9807
72,781.7,467.6129,482.4652,563.5275,412.7376,404.0607,212.3097,426.9645,370.6821,169.2381,365.6011
73,784.5,463.6395,485.7624,568.9978,414.6082,406.1357,214.09,433.2009,376.56,171.4917,368.7934
74,786.0,456.9804,489.9924,575.1948,415.7154,406.362,216.3072,437.5662,376.494,175.8282,370.9134
75,787.6,456.3354,492.8013,579.6736,417.8218,409.237,218.7165,442.2374,381.986,180.2816,372.9286
76,788.5,457.5666,495.4146,580.8091,419.0089,416.8011,220.7012,441.6389,389.3613,185.534,374.9317
77,790.7,457.9734,501.4619,579.504,423.2617,417.885,222.9774,443.4246,395.0337,189.5308,379.0616
78,793.1,457.698,507.1874,582.9285,426.1326,420.5809,220.0853,444.7705,397.9776,192.8026,383.0673
79,794.9,459.9291,509.2924,584.331,430.5178,418.5943,222.1746,446.4953,397.6885,195.3864,382.6649
80,796.3,462.8892,507.4024,584.3249,436.7706,421.1631,225.8307,444.0965,394.9648,196.925,383.0999
81,799.0,465.0979,513.2776,580.3936,438.5711,421.7122,228.1145,443.6048,396.8633,197.6726,385.1979
82,801.4,468.0977,519.3072,585.4227,443.3345,422.0172,228.2387,446.4599,398.3759,198.2664,389.8811
83,801.5,468.4768,519.2117,589.0224,448.1988,421.589,228.8282,451.3246,401.7118,201.1765,395.7006
84,803.4,471.9172,520.2818,592.6682,452.7962,423.7132,230.5758,451.5911,403.6282,204.4653,395.4335
85,808.7,471.3912,523.3098,594.6371,456.9964,424.1632,231.3691,454.5703,410.8196,205.8142,397.3143
86,809.3,472.7121,520.3799,603.7378,458.7922,426.5011,232.9165,460.4917,415.3328,209.204,399.7942
87,813.8,476.724,519.9368,609.7803,459.3901,430.3374,236.5717,462.7267,417.5608,209.228,407.8766
88,820.0,481.996,524.062,612.212,463.3,430.5,237.226,465.678,417.708,210.084,410.164
89,821.3,477.0932,528.0138,616.7963,462.3919,430.7718,240.723,468.141,424.0372,210.3349,410.7321
90,822.5,478.1192,536.27,619.2602,463.3965,427.8645,242.3085,470.3878,428.358,211.1357,414.7868
91,825.2,480.0188,536.6276,624.0162,462.5246,430.0117,245.9096,471.6843,434.8804,213.8918,417.3862
92,826.1,481.6163,535.9737,630.5621,465.6726,436.2634,243.6169,473.1901,440.2287,215.3643,420.3197
93,826.5,485.8167,538.3821,636.405,469.0388,441.7642,242.4951,474.9896,443.004,217.2042,426.474
94,831.4,489.6115,538.3315,637.6838,472.5678,446.3787,242.27,477.3067,448.8729,217.328,433.6582
95,832.3,491.2235,543.908,638.7902,478.3228,449.0258,242.7819,479.9874,453.437,219.0614,436.2917
96,836.2,492.1037,541.2723,641.1145,483.9089,453.304,242.6652,482.0693,455.06,218.8335,438.0016
97,836.2,490.6822,542.0248,644.7938,484.9124,458.7393,244.5049,485.665,457.5686,218.9172,443.6041
98,834.9,494.5113,547.11,647.4649,487.5816,461.1153,248.3828,484.7429,460.3639,220.831,447.5064
99,840.3,499.7264,550.9007,646.947,489.8109,465.2741,251.1657,483.9288,461.4928,221.0829,449.2244
100,847.2,503.3215,554.2382,652.0898,491.7996,467.485,250.6865,480.1082,464.435,222.983,452.2354
101,851.1,504.8725,555.6832,654.4959,493.0422,471.3392,249.9681,477.2118,467.9348,225.7117,452.2745
102,857.1,504.9176,558.8292,653.9673,493.861,469.0051,253.3588,480.8331,468.4909,228.6743,455.4629
103,857.2,508.8339,559.2373,658.5868,492.8043,471.2886,254.3312,486.8896,471.2028,230.6725,458.602
104,863.1,508.0207,560.2382,663.2923,494.1248,469.0948,253.5788,489.9819,471.6842,232.5191,462.7942
105,868.8,512.5051,564.6331,663.0682,500.0813,466.8931,254.5584,490.0901,474.1042,234.3154,464.8949
106,872.8,514.0792,566.0981,665.6846,503.8674,467.2971,258.6106,493.3938,470.4392,233.474,467.0353
107,874.6,513.3902,563.4173,668.1944,505.6937,470.7972,258.1819,502.3702,471.5843,229.9323,471.3219
108,878.4,510.8774,567.6221,666.1786,507.276,473.1941,259.8307,507.0125,476.6198,228.9989,476.005
109,881.3,512.2997,568.2622,667.6729,508.8626,479.1628,259.1903,507.1882,478.8984,229.2261,476.0783
110,882.8,512.3771,570.3771,672.517,510.5232,482.3619,260.6908,508.228,479.0073,231.9998,476.8886
111,888.0,512.4648,572.9376,674.5248,511.488,481.5624,260.184,512.6424,478.5432,233.3664,479.7864
112,894.8,515.5838,578.2198,675.9319,517.6418,482.1182,258.8656,516.6575,482.7446,233.0059,483.6394
113,899.1,520.3991,583.6957,680.1691,520.6688,485.2443,260.1096,523.6358,488.3012,233.2265,486.8626
114,902.1,524.3005,586.0042,681.5365,518.076,485.8711,261.3384,525.7439,490.2914,233.9145,490.0207
115,907.2,526.176,584.509,681.1258,521.2771,491.8838,261.5458,529.2605,491.7024,236.3256,490.4323
116,913.5,530.4694,583.1784,679.0959,523.8009,492.5592,261.535,532.1138,494.2948,238.0581,492.0111
117,916.3,532.3703,584.7827,686.0338,527.3306,497.276,265.9103,531.3624,497.0928,239.979,490.4954
118,917.3,531.6671,582.5772,690.6352,528.1813,501.8548,269.5945,538.6386,499.2864,238.498,495.9841
119,920.6,531.9227,585.6857,690.6341,528.7926,508.1712,272.9579,542.9699,504.5809,239.2639,501.727
120,921.3,537.0258,586.3153,695.1208,531.4058,511.2294,275.1923,543.1064,508.4655,236.4977,507.6363
121,922.7,536.9191,584.9918,696.5462,533.3206,514.0362,279.3013,545.2234,511.1758,236.2112,511.3603
122,924.8,542.1178,583.7338,695.727,537.7712,515.4835,284.0986,549.8861,514.7437,232.8646,513.8189
123,928.0,538.0544,583.8976,693.5872,540.4672,518.0096,285.1744,551.7888,519.3088,230.9792,515.504
124,929.0,531.2022,586.3848,694.2417,545.4159,520.5187,287.8971,554.7988,520.3329,231.1352,517.7317
125,929.9,535.5294,589.7426,696.7741,548.734,524.1846,288.9199,560.2648,524.2776,229.9643,521.023
126,929.4,537.8438,592.6784,698.537,548.1601,531.5239,290.0657,563.2164,530.9662,230.1194,525.9475
127,927.4,543.0854,591.7739,704.824,547.2587,536.8719,288.5141,565.4358,532.9768,233.3338,528.8035
128,926.7,545.2703,592.9027,711.6129,547.2164,539.4321,288.667,565.1943,534.7059,236.3085,529.7944
129,928.2,545.4103,592.9342,719.6335,545.5031,540.7693,289.784,567.4087,533.3437,242.4458,529.9094
130,926.4,545.7422,595.3046,726.4829,545.9275,546.3907,290.4264,569.8286,533.3285,242.4389,529.9934
131,927.6,545.5216,596.5396,730.5778,548.4899,547.5623,288.3908,568.2478,532.2569,246.3706,529.8451
132,928.5,550.5076,600.6466,732.4008,547.6293,551.1576,290.342,565.4565,531.1949,248.9308,529.4307
133,928.9,553.5315,604.1566,738.3826,548.1439,550.6519,289.631,564.7712,529.0086,251.639,528.1725
134,930.1,552.6654,607.6343,742.9639,551.0842,557.0369,289.5401,567.547,530.6221,255.2194,528.4828
135,931.8,550.5074,610.7949,745.8127,553.5824,557.6823,288.2989,567.8389,528.9829,256.7109,527.2124
136,932.6,550.4205,614.7699,753.1678,554.6172,557.8813,286.8678,570.3782,526.2662,257.7706,528.8775
137,932.5,549.9885,622.164,758.2158,553.159,566.4005,287.6762,577.8703,524.438,258.862,529.0072
138,933.0,548.7906,626.2296,760.6749,553.4556,569.5032,291.096,579.8595,524.6259,258.7209,525.9321
139,931.7,553.4298,625.6366,763.5282,553.9888,573.7409,292.4606,579.8901,523.4291,260.5965,526.3173
140,931.1,554.8425,625.6061,764.8986,555.8667,579.3304,294.1345,579.7029,520.7642,260.8942,528.6786
141,930.1,552.7584,631.0728,766.0304,557.967,578.5222,298.9341,576.569,519.8329,262.8463,531.8312
142,929.8,552.7661,636.2621,769.2235,557.1362,582.2408,297.722,577.5918,520.502,263.5053,533.5192
143,929.1,556.0664,636.7122,768.1799,557.0884,578.3648,299.6348,580.4088,521.6896,262.8424,532.9318
144,923.9,562.1932,638.5997,770.9022,558.128,578.9157,301.0066,586.3993,520.71,264.4202,533.3675
145,918.6,568.7053,638.7944,772.0833,559.8867,581.0145,305.8019,586.4342,517.9067,268.9661,531.9613
146,916.8,568.8744,642.1267,777.5381,560.1648,586.6603,308.0448,579.876,515.2416,273.023,531.8357
147,917.4,565.3936,645.2074,778.8726,557.6875,589.3378,309.0721,577.595,514.6614,274.9448,532.6424
148,916.0,566.3628,649.1692,783.2716,555.9204,589.3544,311.0736,582.7592,517.082,274.4336,532.4708
149,915.2,566.2342,654.0019,787.5296,556.0755,590.304,311.4426,583.8061,515.4406,274.9261,532.0973
150,916.0,562.2408,654.1156,790.3248,557.1112,588.7132,311.9896,583.1256,514.8836,274.1588,533.3868
151,918.2,559.2756,655.2275,794.243,557.4392,588.3826,314.5753,583.9752,511.7129,272.1545,534.1169
152,918.6,559.3355,656.4316,799.2739,558.4169,592.497,315.0798,587.4447,509.7311,272.273,533.7066
153,920.8,560.2147,657.267,802.201,558.7414,594.7447,311.5987,591.7982,507.637,273.938,533.5115
154,924.1,560.097,659.8074,807.571,559.8198,594.9356,310.9596,596.7838,508.6246,274.2729,534.3146
155,919.9,558.3793,661.1321,810.7079,556.1715,595.7272,312.0301,599.8668,508.8887,277.8098,533.91
156,919.4,560.9259,661.6002,813.0254,554.4901,602.1151,314.6187,596.139,508.3363,276.5555,533.8956
157,918.4,563.8976,664.4624,814.8045,555.1728,605.5011,315.8378,593.1946,505.2118,273.775,534.5088
158,918.1,566.5595,670.213,816.4663,553.1552,606.405,314.6329,589.9711,505.5059,274.4201,534.7933
159,919.3,566.9323,671.4567,820.2914,550.293,609.7717,313.4813,590.8341,505.9827,274.6868,536.2277
160,921.1,568.6871,672.0346,818.0289,547.7782,618.6108,312.7134,590.0567,504.6707,276.9748,534.7907
161,921.6,571.0234,678.4819,816.169,550.2874,625.2134,313.0675,589.9162,505.129,279.337,532.3162
162,918.4,571.5203,678.7894,815.3555,551.4992,623.2262,315.9296,589.9802,502.824,280.663,534.2333
163,916.4,576.1407,681.71,816.9706,551.6728,627.1842,316.7995,592.361,504.2949,282.0679,534.811
164,915.1,580.0819,686.7826,824.9626,548.1449,629.8633,315.8925,595.6386,503.122,281.1187,532.5882
165,913.7,583.3974,688.8384,826.6244,546.0271,628.8997,317.6021,600.6664,502.4436,281.9678,529.7633
166,913.2,584.9046,690.8358,827.2679,547.8287,628.099,316.2412,602.8946,501.8947,284.4618,531.1171
167,914.8,588.3079,696.2543,826.7048,548.6056,626.2721,315.5145,599.1025,501.5848,286.3324,532.1392
168,916.2,591.4987,699.0606,827.4202,546.5133,626.4976,320.3951,600.3859,501.7111,286.2209,535.6105
169,915.0,590.541,702.4455,830.271,543.7845,628.788,323.178,602.619,500.139,289.5975,533.5365
170,919.5,593.4453,706.5438,835.2738,543.6084,631.1448,323.1123,603.192,499.5644,287.7116,531.2871
171,919.9,599.4988,709.7948,837.8449,539.7973,636.2948,324.9087,604.9262,503.6452,292.6202,529.8624
172,917.4,606.4014,711.7189,837.8614,535.5781,644.3818,324.7596,608.3279,502.093,294.7606,529.5233
173,916.1,609.7562,713.6419,843.7281,534.636,651.2555,323.2917,608.4736,500.8319,298.7402,529.3226
174,916.6,611.9222,714.3064,846.9384,533.4612,652.7109,321.8183,610.7306,498.9054,301.7447,527.595
175,916.1,611.1303,715.016,848.4918,534.5444,659.0423,320.9098,612.5045,497.4423,303.8704,528.8645
176,917.5,612.0642,715.7418,846.0268,534.5355,664.1782,321.3085,613.5322,494.4408,305.4358,527.379
177,916.9,618.8158,719.3997,846.3904,530.335,664.3857,321.2818,616.982,493.8423,305.1443,525.1086
178,917.9,630.3219,722.1119,850.4344,530.638,666.0282,323.468,620.5922,492.178,306.2114,526.3239
179,919.1,629.2159,725.1699,848.5131,533.4456,670.7592,326.2805,621.955,493.0052,304.7736,524.6223
180,917.4,635.5747,728.6908,851.1637,536.8625,674.0138,324.6679,624.199,493.1025,303.2924,522.918
181,916.4,640.0138,731.9287,856.9256,534.9943,674.1955,325.2304,627.2758,492.3817,307.9104,523.0811
182,916.0,635.6124,730.3268,863.6964,534.2112,676.466,327.1952,631.0324,492.5332,306.3104,522.3948
183,917.0,635.481,734.7004,862.9887,535.4363,679.1302,328.286,633.9221,494.0796,305.361,522.3232
184,919.4,637.6958,736.8991,863.9602,534.9989,686.424,329.1452,636.9603,495.1888,302.6665,522.587
185,922.0,639.2226,741.1958,866.5878,535.7742,694.1738,331.459,638.6694,498.6176,301.6784,523.5116
186,921.6,639.4061,739.4918,868.4237,536.5555,694.7021,335.7389,638.0237,496.3738,298.6906,523.1002
187,922.5,635.8793,737.1698,871.7625,535.3268,694.2735,336.0668,638.37,493.9988,300.735,523.242
188,922.9,634.4015,737.8585,872.3251,535.4666,692.6364,337.0431,641.6924,493.5669,303.911,522.7306
189,921.9,633.7141,742.3139,874.8831,535.5317,691.7016,335.3872,642.5643,492.9399,306.5318,520.6891
190,922.3,637.1248,746.4174,877.6607,535.3029,690.8949,334.0571,645.5178,493.246,306.6648,519.1627
191,922.5,637.9088,743.904,880.5262,534.4043,695.8417,335.421,647.964,495.2902,305.8088,519.7365
192,923.5,644.603,745.5416,884.5283,534.06,694.5644,338.1857,646.7271,495.9195,305.4938,517.8064
193,922.4,651.4911,748.4354,890.116,531.0257,693.9215,335.9381,647.7093,498.1882,305.4066,519.1267
194,920.6,653.8101,754.7999,892.4296,531.3703,698.7354,334.3619,646.0771,497.4922,307.2042,517.9296
195,918.8,655.5638,756.6318,892.3386,532.169,700.2175,336.7402,646.4677,495.6926,306.9711,516.09
196,916.2,661.1299,755.7734,896.4101,533.5033,700.8014,338.9024,650.502,493.8318,306.8354,518.386
197,916.2,665.9858,759.2549,898.9754,533.8697,701.9924,341.5594,652.2428,492.6407,307.4767,518.0195
198,912.1,667.7484,757.5903,899.3306,531.1158,702.6818,344.0441,655.1614,490.7098,308.5634,516.3398
199,911.5,669.3144,761.1936,900.4708,528.032,705.8656,347.2815,656.918,491.2985,310.0012,516.2736
200,911.3,673.9975,765.1275,901.8225,526.8225,710.1761,344.0157,660.4191,494.0157,310.9356,515.9781
201,908.5,677.2868,765.1387,905.502,526.5666,716.7157,346.3202,666.203,493.043,312.7965,515.4829
202,906.9,680.6284,763.3377,906.8093,529.1762,712.0072,347.5241,667.4784,491.9026,316.3267,516.0261
203,907.0,685.2385,766.1429,913.1676,526.2414,715.5323,346.8368,667.0078,492.1382,316.8151,519.2575
204,907.9,689.2777,766.9939,917.3422,526.6728,719.5107,349.0876,668.1236,491.9002,318.5821,521.8609
205,910.2,690.0226,775.5814,915.2971,523.7291,720.0592,353.5217,672.1827,495.6949,321.9377,527.0968
206,912.0,691.8432,776.568,917.8368,526.5888,716.1024,353.1264,672.6,496.4928,322.392,529.6896
207,914.2,690.5867,778.807,915.0228,524.9336,717.8298,349.7729,674.3139,496.3192,325.9123,531.5159
208,913.8,689.3707,781.0249,911.0586,521.8712,718.3382,350.5337,677.2172,498.4779,329.6077,528.8161
209,916.8,692.7341,782.3054,916.1582,520.4674,717.121,351.0427,678.0653,500.2978,331.0565,526.3349
210,915.2,697.1994,783.1366,920.9658,519.0099,721.8182,350.5216,680.2682,497.6858,330.8448,525.5078
211,912.1,702.317,787.2335,920.1265,516.431,725.1195,353.0739,680.3354,495.2703,332.0956,526.1905
212,912.2,704.8569,785.4954,917.8556,513.8423,727.0234,352.5653,685.9744,494.5036,331.1286,527.3428
213,916.3,706.9254,785.1775,923.3555,516.0602,727.9087,350.7596,691.0735,495.8099,331.0592,526.5976
214,920.5,709.3373,790.5254,923.8138,515.8482,730.3247,348.9616,692.308,495.137,333.1289,524.685
215,920.8,710.8576,795.9395,925.5882,515.4638,733.6014,346.497,698.7951,495.6666,333.79,521.6332
216,918.7,711.0738,801.6576,931.9293,514.0126,735.1437,344.7881,703.3567,493.8931,337.4385,521.3622
217,916.9,717.2909,804.4881,933.2208,509.2463,734.712,346.955,706.9299,491.3667,336.9607,521.5327
218,919.6,723.9091,806.7651,933.486,509.1825,739.3584,346.2294,710.299,492.8136,338.4128,520.2177
219,919.3,727.0744,807.5131,937.3183,506.7182,743.8976,345.1971,712.8252,494.1238,341.7038,520.2319
220,919.6,733.289,803.1786,934.4056,507.1594,745.5197,344.942,708.8277,492.9976,342.7349,521.3212
221,921.3,735.9344,801.6231,931.895,507.6363,750.1225,346.6852,707.282,490.408,344.1977,521.1794
222,920.5,736.4,806.1739,933.295,504.7102,751.9564,349.3298,711.8226,490.5345,344.175,521.1871
223,921.4,737.4886,807.0543,931.0747,504.0058,751.2174,348.3813,715.5592,496.6346,346.5385,521.1438
224,918.6,737.9114,809.8378,934.2162,502.0149,749.0264,350.5378,716.5999,497.4219,350.1703,519.9276
225,918.9,736.4984,810.4698,935.4402,499.6978,752.0278,353.1333,719.4987,496.0222,351.5711,521.0163
226,920.0,738.116,812.36,939.872,499.744,750.904,353.924,722.476,495.788,353.832,520.444
227,918.7,740.5641,811.7633,946.1691,499.1297,751.0373,355.9963,728.5291,492.7907,355.5369,520.1679
228,917.5,745.744,813.9142,952.4568,500.588,756.02,358.192,735.9268,492.4222,354.522,521.4152
229,919.0,749.5364,820.9427,955.76,500.6712,759.2778,360.3399,739.795,492.7678,359.2371,523.9219
230,917.7,754.0741,827.3066,960.373,499.6876,762.6087,361.5738,740.2168,497.6687,363.501,524.8326
231,915.3,757.6853,834.1129,962.438,498.0147,765.5569,365.2047,738.281,499.2046,368.0421,524.0092
232,917.2,762.5601,839.6049,964.8944,494.4625,767.513,367.0634,739.7218,499.9657,372.3832,522.3454
233,918.4,767.7824,846.8566,968.0854,496.2115,770.6294,368.3702,741.6998,500.8035,375.993,524.039
234,919.5,772.9317,847.1354,972.739,495.7944,771.2766,367.4322,745.1628,501.7712,380.0294,527.2413
235,922.9,774.2208,847.7759,970.7062,495.505,777.5433,369.8983,747.8259,506.0261,380.6962,527.5296
236,926.4,773.8219,848.5824,973.6464,493.308,780.3994,370.4674,751.403,507.6672,381.2136,527.9554
237,924.8,775.5373,852.6656,975.2016,489.959,784.3229,369.2726,754.0819,507.0678,383.792,528.3382
238,923.1,778.9118,859.8676,980.9784,488.9661,787.0351,372.1016,751.7726,510.1974,386.4097,526.0747
239,922.6,782.6416,860.9703,981.8309,489.1625,791.0372,375.3137,751.7345,510.4746,384.0784,526.3433
240,922.4,784.1322,861.5216,984.1086,489.0565,795.0166,376.4314,751.9405,511.563,382.8882,525.3068
241,921.0,790.218,862.056,990.4434,489.1431,798.2307,380.8335,753.8385,512.1681,384.2412,526.4436
242,922.0,793.9342,860.9636,991.7032,487.4614,800.0194,381.4314,757.2386,508.3908,386.9634,526.923
243,922.0,796.608,862.992,989.8592,488.9366,797.4378,384.6584,760.0046,509.9582,385.0272,524.8946
244,919.9,796.6334,862.6822,989.9964,488.5589,800.037,387.0939,759.5614,508.7967,386.358,524.435
245,923.8,796.3156,862.2749,992.9002,482.7779,799.7337,387.4417,762.4121,506.6119,389.4741,527.2127
246,926.4,795.1291,859.1434,995.9726,483.5808,798.5568,389.6438,760.7597,504.3322,390.9408,531.1978
247,926.4,805.3195,862.0152,999.9562,484.4146,800.2243,389.4586,762.983,504.888,392.1451,532.4021
248,924.2,806.4569,869.7646,1002.2949,482.4324,804.5161,388.9958,770.2283,506.1843,390.1048,534.3724
249,924.7,805.4137,869.6804,1000.5254,483.6181,808.0029,388.374,769.9977,508.1226,390.4083,536.4185
250,924.4,809.682,875.1295,997.0578,483.1839,812.1778,388.7102,770.5798,509.0671,387.416,537.631
251,921.4,810.187,878.5549,1000.6404,484.38,814.794,389.9365,768.9083,507.2307,387.5408,537.2683
252,921.4,814.6097,880.1213,1005.4317,485.7621,813.8726,388.278,766.9734,505.6643,385.5138,539.4797
253,924.0,813.6744,881.8656,1010.0244,485.7468,815.9844,387.5256,773.388,505.428,383.3676,537.4908
