,1,2,3,4,5,6,7,8,9,10,11
0,89.54285714285713,88.99306,88.76627272727272,88.3071642857143,87.76454166666667,89.99634677419354,86.68074242424242,89.07043965517242,88.92201851851851,89.96817857142857,88.30794927536232
1,89.86428571428571,88.82186,88.59312121212122,88.2647,87.77764166666667,89.98458870967741,86.8089090909091,89.30340517241379,88.96164814814814,89.68455357142857,88.22015942028986
2,86.89655172413792,88.90559999999999,88.69254545454545,88.146,87.9984,90.09,86.7338181818182,89.23189655172413,88.914,89.4375,88.47391304347826
3,86.92413793103448,88.73216000000001,88.75507575757577,88.18298571428572,88.31623333333333,89.87465322580645,86.48636363636363,89.27108620689656,88.8722037037037,89.08326785714284,88.94039855072464
4,87.07586206896552,89.0133,88.88703787878788,88.44512857142857,88.20524166666667,89.74641935483871,86.13227272727272,89.26364655172414,89.13955555555555,88.99074999999999,89.32621014492754
5,87.34482758620689,88.98429,88.97737878787879,88.44692857142857,88.41436666666668,89.73765322580644,86.00687878787878,89.25550000000001,89.47118518518519,88.655,89.66820289855072
6,87.55862068965517,88.92278,88.89508333333332,88.31881428571428,88.70695,89.87539516129033,85.98654545454546,89.37546551724138,89.87357407407407,88.05582142857143,89.7552028985507
7,87.66896551724138,88.99671000000001,88.8568787878788,88.19404285714285,89.17468333333332,89.8348870967742,85.93312121212121,89.27987931034484,85.5450701754386,88.1895,89.61407246376811
8,87.89655172413794,89.30422,88.8094696969697,88.06795000000001,89.17675833333334,89.7803064516129,85.71592424242425,89.30289655172415,85.8476403508772,88.16808928571427,89.91321014492753
9,88.04827586206896,89.22856,88.6726212121212,87.99198571428572,89.38176666666668,89.80142741935484,85.7013787878788,89.26994827586208,86.30491228070176,88.27467857142857,86.29428472222223
10,88.01379310344828,89.7041,88.75390909090909,88.03957142857143,89.35951666666668,89.71479838709678,85.94627272727273,89.16897413793103,86.56666666666666,88.24010714285714,86.61144444444444
11,88.3448275862069,89.82372,89.11101515151515,88.1328,89.51628333333333,89.57702419354838,85.99003030303031,89.16201724137932,87.02709649122806,88.04587500000001,86.307375
12,88.52413793103447,89.87767,89.30355303030304,88.04579285714286,89.7108,89.59320967741937,86.42128787878788,89.30979310344827,87.48747368421053,87.94951785714285,86.41836805555556
13,88.4551724137931,90.06417,89.14069696969698,88.01384285714285,90.24374166666666,89.21310483870967,86.63380303030303,89.25126724137932,88.12136842105264,87.76648214285714,86.68238194444444
14,88.55172413793103,89.72592,89.238,87.7614,86.22365873015873,89.26906451612902,86.19142424242423,89.31548275862069,88.40678070175439,87.61007142857142,86.991
15,88.6896551724138,89.68564,89.14318181818183,87.75112857142857,86.1007619047619,89.33551612903226,86.02171212121212,89.23287931034483,88.6663157894737,87.51689285714286,86.82643055555556
16,88.82758620689654,89.69632,88.96567424242424,87.6116,85.9770634920635,89.24593548387097,85.8510606060606,89.3716551724138,88.62795614035088,87.39999999999999,87.12246527777778
17,88.84137931034482,89.47837,89.09659848484849,87.23874285714285,85.9536111111111,89.14551612903226,85.5364696969697,89.70758620689655,88.41120175438596,87.13753571428572,87.36143055555556
18,88.75172413793103,89.23365,89.1119696969697,87.15990000000001,86.14876190476191,88.92063709677419,85.42675757575758,89.92768103448276,88.43035087719299,87.27939285714285,87.23037500000001
19,88.81379310344826,89.20591,89.13917424242423,87.53360714285714,86.40524603174605,88.71280645161292,85.81430303030304,89.81294827586207,88.4786403508772,87.20246428571427,87.16259722222222
20,89.06896551724137,89.22974,89.1135,87.65595,86.85030158730159,88.4469193548387,85.75560606060606,89.77037931034482,88.33859649122806,87.29157142857143,87.16548611111111
21,89.33793103448276,89.3826,89.11174242424244,87.5968,87.2606111111111,88.36926612903227,85.47284848484848,89.57243965517242,88.469,87.27757142857142,87.13724305555556
22,89.73103448275862,89.67181000000001,89.43287878787878,87.63837857142856,87.47109523809524,88.27543548387096,85.82528787878788,89.54035344827587,88.65284210526315,87.28987500000001,87.27128472222222
23,89.76551724137931,89.78437,89.70390909090908,87.80221428571429,87.43033333333334,88.3093629032258,86.18957575757575,89.59720689655171,88.74171929824561,87.32341071428571,87.55429166666666
