,1,2,3,4,5,6,7,8,9,10,11
20,734.64,1924.4505,471.2716,2189.5335,303.2594,1703.1405,167.8652,1759.1565,261.0911,641.5855,221.494
21,741.36,1947.9235,470.3188,2186.0855,309.1471,1710.0705,169.9198,1762.8925,265.5552,639.423,224.1872
22,747.48,1959.0205,470.1649,2190.1165,312.7457,1697.4025,168.1082,1769.036,265.6544,653.422,228.5046
23,750.36,1960.003,471.8263,2203.557,314.2507,1678.9305,166.2048,1782.105,265.7776,653.4385,231.9362
24,755.16,1971.9115,475.5242,2206.6405,318.2244,1689.356,166.0597,1812.0695,267.2512,657.6185,238.1774
25,759.72,1965.1425,479.6112,2214.9005,317.183,1698.6075,169.1897,1823.6445,267.8014,662.539,244.326
26,762.96,1978.9275,484.9374,2240.877,317.7728,1688.367,173.1919,1827.607,274.2078,667.908,246.9702
27,768.0,1977.6,480.9984,2225.6,319.6416,1704.0,174.0288,1826.56,280.704,666.88,252.2112
28,771.0,1976.651,482.723,2224.014,328.8314,1730.5735,174.0146,1816.3475,278.7936,696.149,254.1216
29,774.0,1984.3425,490.5612,2242.02,333.3618,1745.0475,177.0138,1806.645,281.6586,706.92,259.5222
30,777.84,2007.1515,495.7175,2260.5975,339.1382,1745.6025,175.7918,1799.403,289.201,710.103,268.0436
31,778.32,2018.119,495.245,2256.4795,338.8805,1750.8955,177.3791,1796.622,294.7498,722.8645,271.5558
32,787.32,2037.5185,495.9329,2240.5815,342.5629,1738.993,177.6982,1819.037,297.9218,722.038,277.5302
33,792.48,2066.3915,500.2926,2238.426,345.4421,1735.8615,180.844,1837.893,299.3989,700.354,280.0625
34,793.68,2092.008,500.0184,2230.902,349.2192,1735.5135,184.0544,1835.385,300.9635,712.6585,285.328
35,796.68,2104.895,500.8727,2254.6045,354.6023,1735.1025,184.1128,1852.613,300.0296,712.3645,291.9833
36,801.24,2124.955,497.4899,2270.514,358.4748,1765.065,186.9293,1858.877,305.6731,719.113,295.8979
37,806.64,2124.152,500.2781,2277.4135,362.0201,1763.853,188.1892,1880.4795,307.8944,722.951,299.9088
